03-May-2022 00:21:33.678776,BUY_SELL_SELL, WAVES/USDT, 12.45, WAVES/BTC, 0.0003219, BTC/USDT, 38661.74, -0.138
03-May-2022 00:21:34.502691,BUY_BUY_SELL, BTC/USDT, 38661.75, GTO/BTC, 8.9e-07, GTO/USDT, 0.03431, -0.188
03-May-2022 00:21:35.315072,BUY_SELL_SELL, GTO/USDT, 0.03435, GTO/BTC, 8.8e-07, BTC/USDT, 38661.74, -1.053
03-May-2022 00:21:36.144750,BUY_BUY_SELL, BTC/USDT, 38661.75, ICX/BTC, 1.643e-05, ICX/USDT, 0.634, -0.091
03-May-2022 00:21:37.912159,BUY_SELL_SELL, ICX/USDT, 0.635, ICX/BTC, 1.64e-05, BTC/USDT, 38661.74, -0.249
03-May-2022 00:21:39.650430,BUY_BUY_SELL, BTC/USDT, 38661.75, ELF/BTC, 6.99e-06, ELF/USDT, 0.2701, 0.046
03-May-2022 00:21:41.406568,BUY_SELL_SELL, ELF/USDT, 0.2704, ELF/BTC, 6.97e-06, BTC/USDT, 38661.74, -0.443
03-May-2022 00:21:42.233566,BUY_BUY_SELL, BTC/USDT, 38660.01, AION/BTC, 1.87e-06, AION/USDT, 0.072, -0.307
03-May-2022 00:21:43.985772,BUY_SELL_SELL, AION/USDT, 0.0721, AION/BTC, 1.85e-06, BTC/USDT, 38656.71, -0.911
03-May-2022 00:21:44.828209,BUY_BUY_SELL, BTC/USDT, 38656.7, RLC/BTC, 3.939e-05, RLC/USDT, 1.519, -0.143
03-May-2022 00:21:45.651494,BUY_SELL_SELL, RLC/USDT, 1.521, RLC/BTC, 3.933e-05, BTC/USDT, 38656.02, -0.143
03-May-2022 00:21:47.409125,BUY_BUY_SELL, BTC/USDT, 38656.01, IOST/BTC, 5.8e-07, IOST/USDT, 0.02228, -0.527
03-May-2022 00:21:49.167623,BUY_SELL_SELL, IOST/USDT, 0.02229, IOST/BTC, 5.7e-07, BTC/USDT, 38656.0, -1.248
03-May-2022 00:21:49.990684,BUY_BUY_SELL, BTC/USDT, 38656.01, STEEM/BTC, 1.007e-05, STEEM/USDT, 0.3886, -0.071
03-May-2022 00:21:51.764044,BUY_SELL_SELL, STEEM/USDT, 0.391, STEEM/BTC, 1.002e-05, BTC/USDT, 38656.0, -1.037
03-May-2022 00:21:52.836655,BUY_BUY_SELL, BTC/USDT, 38656.01, NANO/BTC, 0.0, NANO/USDT, 0.0, nan
03-May-2022 00:21:53.649711,BUY_SELL_SELL, NANO/USDT, 0.0, NANO/BTC, 0.0, BTC/USDT, 38656.0, -100.0
03-May-2022 00:21:54.457783,BUY_BUY_SELL, BTC/USDT, 38656.01, BLZ/BTC, 3.31e-06, BLZ/USDT, 0.1275, -0.253
03-May-2022 00:21:55.505121,BUY_SELL_SELL, BLZ/USDT, 0.1277, BLZ/BTC, 3.29e-06, BTC/USDT, 38656.0, -0.508
03-May-2022 00:21:56.561854,BUY_BUY_SELL, BTC/USDT, 38656.01, ZIL/BTC, 1.82e-06, ZIL/USDT, 0.07016, -0.176
03-May-2022 00:21:57.372154,BUY_SELL_SELL, ZIL/USDT, 0.07017, ZIL/BTC, 1.81e-06, BTC/USDT, 38656.0, -0.388
03-May-2022 00:21:58.201509,BUY_BUY_SELL, BTC/USDT, 38656.01, ONT/BTC, 1.199e-05, ONT/USDT, 0.4634, 0.082
03-May-2022 00:21:59.022895,BUY_SELL_SELL, ONT/USDT, 0.4635, ONT/BTC, 1.198e-05, BTC/USDT, 38656.0, -0.187
03-May-2022 00:22:00.063446,BUY_BUY_SELL, BTC/USDT, 38656.01, STORM/BTC, 0.0, STORM/USDT, 0.0, nan
03-May-2022 00:22:00.872937,BUY_SELL_SELL, STORM/USDT, 0.0, STORM/BTC, 0.0, BTC/USDT, 38656.0, -100.0
03-May-2022 00:22:01.699263,BUY_BUY_SELL, BTC/USDT, 38656.01, XEM/BTC, 2.4e-06, XEM/USDT, 0.0925, -0.196
03-May-2022 00:22:02.508769,BUY_SELL_SELL, XEM/USDT, 0.0927, XEM/BTC, 2.39e-06, BTC/USDT, 38656.0, -0.436
03-May-2022 00:22:03.306178,BUY_BUY_SELL, BTC/USDT, 38656.01, WAN/BTC, 1.02e-05, WAN/USDT, 0.3924, -0.38
03-May-2022 00:22:04.116711,BUY_SELL_SELL, WAN/USDT, 0.3931, WAN/BTC, 1.015e-05, BTC/USDT, 38665.81, -0.263
03-May-2022 00:22:04.940286,BUY_BUY_SELL, BTC/USDT, 38665.82, SYS/BTC, 1.082e-05, SYS/USDT, 0.4176, -0.083
03-May-2022 00:22:05.735914,BUY_SELL_SELL, SYS/USDT, 0.4178, SYS/BTC, 1.079e-05, BTC/USDT, 38665.81, -0.243
03-May-2022 00:22:06.557056,BUY_BUY_SELL, BTC/USDT, 38665.82, REP/BTC, 0.0003089, REP/USDT, 11.86, -0.603
03-May-2022 00:22:07.368467,BUY_SELL_SELL, REP/USDT, 11.88, REP/BTC, 0.0003063, BTC/USDT, 38665.81, -0.408
03-May-2022 00:22:08.195636,BUY_BUY_SELL, BTC/USDT, 38665.82, TUSD/BTC, 0.0, TUSD/USDT, 1.0001, inf
03-May-2022 00:22:09.019393,BUY_SELL_SELL, TUSD/USDT, 1.0002, TUSD/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:09.829469,BUY_BUY_SELL, BTC/USDT, 38665.82, ZEN/BTC, 0.000799, ZEN/USDT, 30.84, -0.075
03-May-2022 00:22:10.648035,BUY_SELL_SELL, ZEN/USDT, 30.86, ZEN/BTC, 0.000797, BTC/USDT, 38665.81, -0.24
03-May-2022 00:22:11.455324,BUY_BUY_SELL, BTC/USDT, 38665.82, CVC/BTC, 6.87e-06, CVC/USDT, 0.2652, -0.064
03-May-2022 00:22:12.263243,BUY_SELL_SELL, CVC/USDT, 0.2653, CVC/BTC, 6.84e-06, BTC/USDT, 38665.81, -0.411
03-May-2022 00:22:13.060578,BUY_BUY_SELL, BTC/USDT, 38665.82, THETA/BTC, 6.01e-05, THETA/USDT, 2.32, -0.064
03-May-2022 00:22:14.818224,BUY_SELL_SELL, THETA/USDT, 2.322, THETA/BTC, 5.99e-05, BTC/USDT, 38665.81, -0.355
03-May-2022 00:22:15.642624,BUY_BUY_SELL, BTC/USDT, 38665.82, IOTX/BTC, 1.51e-06, IOTX/USDT, 0.05814, -0.321
03-May-2022 00:22:16.704298,BUY_SELL_SELL, IOTX/USDT, 0.05815, IOTX/BTC, 1.5e-06, BTC/USDT, 38665.81, -0.36
03-May-2022 00:22:17.500392,BUY_BUY_SELL, BTC/USDT, 38665.82, DATA/BTC, 1.63e-06, DATA/USDT, 0.0628, -0.258
03-May-2022 00:22:18.325396,BUY_SELL_SELL, DATA/USDT, 0.06287, DATA/BTC, 1.62e-06, BTC/USDT, 38665.81, -0.468
03-May-2022 00:22:19.135574,BUY_BUY_SELL, BTC/USDT, 38665.82, SC/BTC, 2.2e-07, SC/USDT, 0.0084, -1.153
03-May-2022 00:22:20.193045,BUY_SELL_SELL, SC/USDT, 0.00842, SC/BTC, 2.1e-07, BTC/USDT, 38665.81, -3.662
03-May-2022 00:22:21.015615,BUY_BUY_SELL, BTC/USDT, 38665.82, NPXS/BTC, 0.0, NPXS/USDT, 0.0, nan
03-May-2022 00:22:21.825269,BUY_SELL_SELL, NPXS/USDT, 0.0, NPXS/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:22.650512,BUY_BUY_SELL, BTC/USDT, 38665.82, KEY/BTC, 0.0, KEY/USDT, 0.007041, inf
03-May-2022 00:22:23.459245,BUY_SELL_SELL, KEY/USDT, 0.007046, KEY/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:24.267148,BUY_BUY_SELL, BTC/USDT, 38665.82, MFT/BTC, 0.0, MFT/USDT, 0.007054, inf
03-May-2022 00:22:25.079357,BUY_SELL_SELL, MFT/USDT, 0.007061, MFT/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:25.919742,BUY_BUY_SELL, BTC/USDT, 38665.82, DENT/BTC, 0.0, DENT/USDT, 0.002086, inf
03-May-2022 00:22:26.739894,BUY_SELL_SELL, DENT/USDT, 0.002088, DENT/BTC, 0.0, BTC/USDT, 38665.81, -100.0
03-May-2022 00:22:27.566196,BUY_BUY_SELL, BTC/USDT, 38665.82, ARDR/BTC, 4.67e-06, ARDR/USDT, 0.1798, -0.327
03-May-2022 00:22:28.393333,BUY_SELL_SELL, ARDR/USDT, 0.1801, ARDR/BTC, 4.65e-06, BTC/USDT, 38665.81, -0.269
03-May-2022 00:22:29.190867,BUY_BUY_SELL, BTC/USDT, 38665.82, HOT/BTC, 0.0, HOT/USDT, 0.004027, inf
03-May-2022 00:22:30.000724,BUY_SELL_SELL, HOT/USDT, 0.004029, HOT/BTC, 0.0, BTC/USDT, 38665.81, -100.0
